gene	transcript	obs_mis	exp_mis	oe_mis	mu_mis	possible_mis	obs_mis_pphen	exp_mis_pphen	oe_mis_pphen	possible_mis_pphen	obs_syn	exp_syn	oe_syn	mu_syn	possible_syn	obs_lof	mu_lof	possible_lof	exp_lof	pLI	pNull	pRec	oe_lof	oe_syn_lower	oe_syn_upper	oe_mis_lower	oe_mis_upper	oe_lof_lower	oe_lof_upper	constraint_flag	syn_z	mis_z	lof_z	oe_lof_upper_rank	oe_lof_upper_bin	oe_lof_upper_bin_6	n_sites	classic_caf	max_af	no_lofs	obs_het_lof	obs_hom_lof	defined	p	exp_hom_lof	classic_caf_afr	classic_caf_amr	classic_caf_asj	classic_caf_eas	classic_caf_fin	classic_caf_nfe	classic_caf_oth	classic_caf_sas	p_afr	p_amr	p_asj	p_eas	p_fin	p_nfe	p_oth	p_sas	transcript_type	gene_id	transcript_level	cds_length	num_coding_exons	gene_type	gene_length	exac_pLI	exac_obs_lof	exac_exp_lof	exac_oe_lof	brain_expression	chromosome	start_position	end_position
MEIS2	ENST00000561208	171	2.8843e+02	5.9287e-01	1.4523e-05	3167	19	7.6782e+01	2.4745e-01	928	113	1.0981e+02	1.0290e+00	6.5708e-06	901	1	1.2635e-06	284	2.5720e+01	9.9938e-01	5.8734e-10	6.1702e-04	3.8881e-02	8.8300e-01	1.2030e+00	5.2300e-01	6.7300e-01	1.3000e-02	1.8400e-01		-2.3915e-01	2.4571e+00	4.5168e+00	898	0	0	2	2.0293e-05	1.5926e-05	125642	5	0	125647	1.9897e-05	4.9744e-05	0.0000e+00	2.8932e-05	0.0000e+00	0.0000e+00	0.0000e+00	1.8674e-05	0.0000e+00	6.5381e-05	0.0000e+00	2.8917e-05	0.0000e+00	0.0000e+00	0.0000e+00	1.7605e-05	0.0000e+00	6.5336e-05	protein_coding	ENSG00000134138	2	1431	12	protein_coding	212099	9.9425e-01	1	1.9461e+01	5.1384e-02	NA	15	37181406	37393504
MTF2	ENST00000370298	189	3.1644e+02	5.9727e-01	1.5979e-05	3871	18	9.0259e+01	1.9943e-01	1129	105	1.0418e+02	1.0079e+00	4.9453e-06	1086	2	1.6825e-06	446	3.4257e+01	9.9987e-01	2.7652e-12	1.3180e-04	5.8381e-02	8.6000e-01	1.1850e+00	5.3000e-01	6.7400e-01	2.3000e-02	1.8400e-01		-6.3422e-02	2.5458e+00	5.1071e+00	899	0	0	2	8.3656e-06	4.3839e-06	125637	2	0	125639	7.9593e-06	7.9594e-06	0.0000e+00	0.0000e+00	0.0000e+00	5.4383e-05	0.0000e+00	9.3454e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.4373e-05	0.0000e+00	8.7993e-06	0.0000e+00	0.0000e+00	protein_coding	ENSG00000143033	2	1779	15	protein_coding	59847	9.9460e-01	2	2.4037e+01	8.3205e-02	NA	1	93544792	93604638
MAP3K4	ENST00000392142	653	8.9496e+02	7.2964e-01	4.8510e-05	10583	153	3.5308e+02	4.3333e-01	4230	343	3.2819e+02	1.0451e+00	1.8761e-05	3043	9	4.7883e-06	998	8.5192e+01	1.0000e+00	4.4070e-25	7.2473e-08	1.0564e-01	9.5600e-01	1.1430e+00	6.8300e-01	7.7800e-01	6.3000e-02	1.8400e-01		-6.4265e-01	2.8742e+00	7.6494e+00	900	0	0	19	1.3635e-04	4.3870e-05	125715	33	0	125748	1.3122e-04	2.1653e-03	0.0000e+00	2.8957e-05	0.0000e+00	2.2228e-04	9.2426e-05	2.1220e-04	1.6345e-04	6.5462e-05	0.0000e+00	2.8909e-05	0.0000e+00	2.1749e-04	9.2392e-05	2.0218e-04	1.6288e-04	6.5327e-05	protein_coding	ENSG00000085511	2	4824	27	protein_coding	125659	9.9999e-01	6	5.9078e+01	1.0156e-01	NA	6	161412759	161538417
SHANK1	ENST00000293441	738	1.0738e+03	6.8728e-01	6.6249e-05	13397	63	1.6329e+02	3.8582e-01	1768	512	4.9558e+02	1.0331e+00	3.3618e-05	4871	7	4.3201e-06	769	7.1472e+01	1.0000e+00	9.3598e-22	4.5325e-07	9.7941e-02	9.6000e-01	1.1110e+00	6.4600e-01	7.3000e-01	5.5000e-02	1.8400e-01		-5.7997e-01	3.6416e+00	7.0668e+00	901	0	0	8	3.2811e-05	4.7143e-06	125740	8	0	125748	3.1810e-05	1.2724e-04	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.3678e-05	0.0000e+00	3.2678e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.1530e-05	0.0000e+00	3.2663e-05	protein_coding	ENSG00000161681	2	6483	23	protein_coding	57624	1.0000e+00	2	5.0857e+01	3.9326e-02	NA	19	51165084	51222707
KLHL2	ENST00000514860	134	3.3375e+02	4.0149e-01	1.7497e-05	3909	17	1.1109e+02	1.5302e-01	1314	105	1.1546e+02	9.0942e-01	6.0590e-06	1106	2	1.7076e-06	417	3.4001e+01	9.9985e-01	3.4931e-12	1.4507e-04	5.8822e-02	7.7500e-01	1.0700e+00	3.4800e-01	4.6300e-01	2.3000e-02	1.8500e-01		7.6509e-01	3.8855e+00	5.0855e+00	902	0	0	6	2.4795e-05	4.3280e-06	125743	4	0	125747	1.5905e-05	3.1810e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4081e-04	2.6401e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.6195e-05	2.6369e-05	0.0000e+00	0.0000e+00	protein_coding	ENSG00000109466	2	1791	15	protein_coding	115539	9.9855e-01	1	2.3163e+01	4.3172e-02	NA	4	166128770	166244308
MTOR	ENST00000361445	731	1.4949e+03	4.8901e-01	8.8009e-05	16753	173	5.6368e+02	3.0691e-01	6334	548	5.7102e+02	9.5969e-01	3.3046e-05	4987	19	9.1300e-06	1535	1.5081e+02	1.0000e+00	1.5442e-40	2.3115e-11	1.2599e-01	8.9400e-01	1.0300e+00	4.5900e-01	5.2000e-01	8.7000e-02	1.8500e-01		7.5711e-01	7.0206e+00	9.9461e+00	903	0	0	27	1.2347e-04	7.9658e-06	125717	31	0	125748	1.2327e-04	1.9108e-03	6.1516e-05	5.7847e-05	9.9246e-05	1.6313e-04	4.6258e-05	1.4975e-04	0.0000e+00	1.9606e-04	6.1518e-05	5.7819e-05	9.9211e-05	1.6311e-04	4.6195e-05	1.4944e-04	0.0000e+00	1.9600e-04	protein_coding	ENSG00000198793	2	7647	57	protein_coding	155973	1.0000e+00	8	1.1344e+02	7.0520e-02	NA	1	11166592	11322564
PACS1	ENST00000320580	302	5.4594e+02	5.5317e-01	3.1541e-05	6241	83	2.2633e+02	3.6673e-01	2582	197	2.2518e+02	8.7484e-01	1.3907e-05	1919	4	2.3736e-06	576	4.9397e+01	9.9999e-01	3.5736e-16	1.2395e-05	8.0976e-02	7.7800e-01	9.8500e-01	5.0300e-01	6.0800e-01	3.9000e-02	1.8500e-01		1.4764e+00	3.7100e+00	5.9855e+00	904	0	0	6	2.3961e-05	4.0601e-06	125741	6	0	125747	2.3858e-05	7.1574e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.6194e-05	4.4051e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.6195e-05	4.3950e-05	0.0000e+00	0.0000e+00	protein_coding	ENSG00000175115	2	2889	24	protein_coding	174385	9.9991e-01	2	3.4893e+01	5.7319e-02	NA	11	65837834	66012218
GLUL	ENST00000311223	156	2.2352e+02	6.9793e-01	1.4834e-05	2473	24	7.3389e+01	3.2702e-01	920	95	7.9308e+01	1.1979e+00	4.8545e-06	706	0	8.5986e-07	192	1.6108e+01	9.9570e-01	3.3064e-07	4.3018e-03	0.0000e+00	1.0140e+00	1.4210e+00	6.1200e-01	7.9700e-01	0.0000e+00	1.8500e-01		-1.3851e+00	1.6048e+00	3.7191e+00	905	0	0	2	7.9579e-06	3.9817e-06	125746	2	0	125748	7.9524e-06	7.9525e-06	0.0000e+00	2.8908e-05	0.0000e+00	0.0000e+00	0.0000e+00	8.8045e-06	0.0000e+00	0.0000e+00	0.0000e+00	2.8909e-05	0.0000e+00	0.0000e+00	0.0000e+00	8.7897e-06	0.0000e+00	0.0000e+00	protein_coding	ENSG00000135821	3	1119	6	protein_coding	10503	9.7784e-01	0	1.1401e+01	0.0000e+00	NA	1	182350839	182361341
NAV3	ENST00000536525	1127	1.2601e+03	8.9437e-01	6.5730e-05	15393	449	5.6181e+02	7.9920e-01	6929	510	4.6692e+02	1.0923e+00	2.5751e-05	4723	12	5.5491e-06	1321	1.0522e+02	1.0000e+00	7.4502e-30	5.6981e-09	1.1405e-01	1.0150e+00	1.1750e+00	8.5100e-01	9.3900e-01	7.2000e-02	1.8500e-01		-1.5672e+00	1.3325e+00	8.4213e+00	906	0	0	22	1.3175e-04	1.7228e-05	124762	32	0	124794	1.2822e-04	2.0516e-03	1.3146e-04	1.5498e-04	0.0000e+00	1.1512e-04	0.0000e+00	1.3424e-04	6.6282e-04	1.4915e-04	1.2916e-04	1.4482e-04	0.0000e+00	1.1125e-04	0.0000e+00	1.3241e-04	6.5985e-04	1.3072e-04	protein_coding	ENSG00000067798	2	7089	39	protein_coding	382106	1.0000e+00	8	7.4848e+01	1.0688e-01	NA	12	78224685	78606790
NCAM1	ENST00000524665	359	5.3556e+02	6.7033e-01	3.0917e-05	5900	54	1.7777e+02	3.0376e-01	1946	229	2.3215e+02	9.8641e-01	1.6158e-05	1736	4	2.7684e-06	525	4.9381e+01	9.9999e-01	3.6270e-16	1.2471e-05	8.1003e-02	8.8500e-01	1.1010e+00	6.1400e-01	7.3200e-01	3.9000e-02	1.8500e-01		1.6272e-01	2.7111e+00	5.9843e+00	907	0	0	1	4.0186e-06	4.0186e-06	124419	1	0	124420	4.0187e-06	2.0093e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.2731e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.2732e-05	protein_coding	ENSG00000149294	2	2721	19	protein_coding	317162	NA	NA	NA	NA	NA	11	112831997	113149158
SARNP	ENST00000336133	72	1.0623e+02	6.7777e-01	5.1777e-06	1358	10	2.2319e+01	4.4805e-01	299	43	3.5725e+01	1.2036e+00	1.6310e-06	382	0	7.7250e-07	207	1.6135e+01	9.9574e-01	3.2259e-07	4.2586e-03	0.0000e+00	9.4200e-01	1.5520e+00	5.5900e-01	8.2500e-01	0.0000e+00	1.8500e-01		-9.5676e-01	1.1802e+00	3.7223e+00	908	0	0	1	3.9806e-06	3.9806e-06	125607	1	0	125608	3.9806e-06	1.9903e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.2697e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.2697e-05	protein_coding	ENSG00000205323	2	630	11	protein_coding	65294	9.8907e-01	0	1.3320e+01	0.0000e+00	NA	12	56146247	56211540
WWC3	ENST00000380861	424	5.2121e+02	8.1348e-01	4.9568e-05	7024	113	1.8109e+02	6.2398e-01	2470	241	2.3352e+02	1.0320e+00	2.3141e-05	2259	3	3.3648e-06	642	4.2012e+01	9.9996e-01	2.6561e-14	3.7718e-05	7.1408e-02	9.2800e-01	1.1480e+00	7.5000e-01	8.8200e-01	3.2000e-02	1.8500e-01		-3.8482e-01	1.5132e+00	5.5774e+00	909	0	0	7	3.8779e-05	5.6425e-06	125742	3	3	125748	2.3858e-05	7.1573e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.2504e-05	7.4748e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.6195e-05	4.3949e-05	0.0000e+00	0.0000e+00	protein_coding	ENSG00000047644	2	3276	22	protein_coding	128917	9.9963e-01	2	3.1240e+01	6.4021e-02	NA	X	9983602	10112518
LRRC41	ENST00000343304	300	4.9242e+02	6.0924e-01	3.0501e-05	5137	22	5.9816e+01	3.6780e-01	660	173	1.8813e+02	9.1956e-01	9.3448e-06	1827	2	2.1290e-06	336	3.4092e+01	9.9986e-01	3.2147e-12	1.4020e-04	5.8665e-02	8.1200e-01	1.0430e+00	5.5300e-01	6.7000e-01	2.3000e-02	1.8500e-01		8.6733e-01	3.0813e+00	5.0932e+00	910	0	0	7	7.8566e-05	4.6715e-05	125731	17	0	125748	6.7598e-05	5.7460e-04	0.0000e+00	6.6503e-05	3.3542e-04	5.7531e-05	4.6206e-05	8.9285e-05	0.0000e+00	7.1567e-05	0.0000e+00	5.7819e-05	2.9766e-04	5.4367e-05	4.6195e-05	7.0320e-05	0.0000e+00	6.5327e-05	protein_coding	ENSG00000132128	2	2436	10	protein_coding	42413	9.9980e-01	0	2.4108e+01	0.0000e+00	NA	1	46726868	46769280
CTNND1	ENST00000399050	432	5.7170e+02	7.5564e-01	3.5205e-05	6260	141	2.1527e+02	6.5498e-01	2269	160	1.9934e+02	8.0263e-01	1.0530e-05	1913	4	2.7728e-06	588	4.9603e+01	9.9999e-01	2.9629e-16	1.1478e-05	8.0640e-02	7.0500e-01	9.1500e-01	6.9800e-01	8.1800e-01	3.9000e-02	1.8500e-01		2.1905e+00	2.0763e+00	6.0001e+00	911	0	0	5	3.2819e-05	1.6206e-05	124648	8	0	124656	3.2089e-05	1.2836e-04	0.0000e+00	2.8967e-05	0.0000e+00	5.6625e-05	0.0000e+00	4.5098e-05	0.0000e+00	3.5396e-05	0.0000e+00	2.8962e-05	0.0000e+00	5.5631e-05	0.0000e+00	4.4231e-05	0.0000e+00	3.2678e-05	protein_coding	ENSG00000198561	2	2904	19	protein_coding	66304	9.9531e-01	4	3.3236e+01	1.2035e-01	NA	11	57520715	57587018
LPHN3	ENST00000514591	578	7.8893e+02	7.3264e-01	4.1652e-05	9609	223	3.8583e+02	5.7797e-01	4853	301	2.9685e+02	1.0140e+00	1.6308e-05	2869	6	3.4430e-06	797	6.4142e+01	1.0000e+00	6.6146e-20	1.3510e-06	9.3542e-02	9.2200e-01	1.1160e+00	6.8300e-01	7.8500e-01	5.0000e-02	1.8500e-01		-1.8931e-01	2.6686e+00	6.7273e+00	912	0	0	9	3.6836e-05	4.4258e-06	124788	9	0	124797	3.6059e-05	1.6227e-04	0.0000e+00	8.8237e-05	0.0000e+00	0.0000e+00	0.0000e+00	4.5818e-05	0.0000e+00	3.2680e-05	0.0000e+00	8.6890e-05	0.0000e+00	0.0000e+00	0.0000e+00	4.4132e-05	0.0000e+00	3.2678e-05	protein_coding	ENSG00000150471	2	4407	23	protein_coding	877078	9.9999e-01	2	4.1654e+01	4.8014e-02	NA	4	62066976	62944053
CNKSR2	ENST00000379510	177	3.7293e+02	4.7463e-01	2.7475e-05	6793	26	9.9306e+01	2.6182e-01	1781	114	1.3658e+02	8.3469e-01	1.0142e-05	1923	3	3.4637e-06	714	4.1859e+01	9.9996e-01	3.0553e-14	3.9950e-05	7.1670e-02	7.1600e-01	9.7500e-01	4.1900e-01	5.3800e-01	3.2000e-02	1.8500e-01		1.5186e+00	3.6053e+00	5.5656e+00	913	0	0	4	2.3925e-05	6.2072e-06	123921	2	2	123925	1.6139e-05	3.2278e-05	0.0000e+00	4.0058e-05	0.0000e+00	0.0000e+00	0.0000e+00	2.6820e-05	0.0000e+00	5.8231e-05	0.0000e+00	2.9621e-05	0.0000e+00	0.0000e+00	0.0000e+00	1.7728e-05	0.0000e+00	3.4116e-05	protein_coding	ENSG00000149970	2	3102	22	protein_coding	280278	9.9975e-01	2	3.2246e+01	6.2023e-02	NA	X	21392536	21672813
FXR2	ENST00000250113	258	4.0698e+02	6.3394e-01	2.5745e-05	4281	85	1.8233e+02	4.6619e-01	1727	140	1.4640e+02	9.5629e-01	7.7768e-06	1382	3	2.8677e-06	412	4.1983e+01	9.9996e-01	2.7273e-14	3.8131e-05	7.1457e-02	8.3300e-01	1.1000e+00	5.7200e-01	7.0300e-01	3.2000e-02	1.8500e-01		4.1571e-01	2.6242e+00	5.5752e+00	914	0	0	2	8.0314e-06	4.0186e-06	124637	2	0	124639	8.0232e-06	8.0232e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.8712e-06	1.6523e-04	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.8479e-06	1.6519e-04	0.0000e+00	protein_coding	ENSG00000129245	2	2019	17	protein_coding	23642	9.9977e-01	2	3.2491e+01	6.1555e-02	NA	17	7494548	7518189
SYK	ENST00000375754	215	3.7279e+02	5.7674e-01	2.1893e-05	4159	81	2.0172e+02	4.0155e-01	2219	139	1.4998e+02	9.2682e-01	9.8808e-06	1181	2	1.6698e-06	404	3.4114e+01	9.9986e-01	3.1507e-12	1.3905e-04	5.8627e-02	8.0700e-01	1.0670e+00	5.1500e-01	6.4600e-01	2.3000e-02	1.8500e-01		7.0448e-01	2.9041e+00	5.0951e+00	915	0	0	7	2.8878e-05	4.6738e-06	125741	7	0	125748	2.7834e-05	9.7420e-05	0.0000e+00	6.3452e-05	0.0000e+00	0.0000e+00	9.5019e-05	1.7727e-05	1.6335e-04	0.0000e+00	0.0000e+00	5.7819e-05	0.0000e+00	0.0000e+00	9.2392e-05	1.7579e-05	1.6288e-04	0.0000e+00	protein_coding	ENSG00000165025	2	1905	13	protein_coding	96763	9.9854e-01	1	2.3136e+01	4.3223e-02	NA	9	93564069	93660831
PTPN12	ENST00000248594	330	3.9474e+02	8.3599e-01	1.8410e-05	5123	60	9.3927e+01	6.3880e-01	1229	146	1.3243e+02	1.1025e+00	6.4250e-06	1438	3	2.0985e-06	537	4.1732e+01	9.9996e-01	3.4293e-14	4.1890e-05	7.1888e-02	9.6300e-01	1.2650e+00	7.6300e-01	9.1600e-01	3.2000e-02	1.8600e-01		-9.2719e-01	1.1579e+00	5.5559e+00	916	0	0	19	1.5188e-04	5.5837e-05	125715	33	0	125748	1.3122e-04	2.1653e-03	6.1523e-05	5.7844e-05	0.0000e+00	7.0020e-04	0.0000e+00	1.4316e-04	0.0000e+00	1.6485e-04	6.1518e-05	2.8909e-05	0.0000e+00	5.4380e-04	0.0000e+00	1.4064e-04	0.0000e+00	1.6333e-04	protein_coding	ENSG00000127947	2	2340	18	protein_coding	102797	9.9946e-01	2	3.0206e+01	6.6211e-02	NA	7	77166592	77269388
PAPD7	ENST00000230859	216	3.3498e+02	6.4481e-01	2.0010e-05	3525	35	1.2176e+02	2.8745e-01	1306	141	1.4076e+02	1.0017e+00	9.8859e-06	1095	1	1.2447e-06	308	2.5558e+01	9.9934e-01	6.8069e-10	6.5552e-04	3.9127e-02	8.7300e-01	1.1520e+00	5.7600e-01	7.2200e-01	1.3000e-02	1.8600e-01		-1.5669e-02	2.3102e+00	4.5014e+00	917	0	0	3	5.1860e-05	4.3904e-05	125734	13	0	125747	5.1692e-05	3.3601e-04	0.0000e+00	2.8928e-05	0.0000e+00	0.0000e+00	0.0000e+00	8.8102e-05	1.6351e-04	3.2877e-05	0.0000e+00	2.8911e-05	0.0000e+00	0.0000e+00	0.0000e+00	8.7900e-05	1.6288e-04	3.2663e-05	protein_coding	ENSG00000112941	2	1626	12	protein_coding	42444	9.9837e-01	0	1.8430e+01	0.0000e+00	NA	5	6714718	6757161
PARP6	ENST00000569795	187	3.5552e+02	5.2599e-01	1.9019e-05	4155	35	1.3316e+02	2.6285e-01	1556	117	1.2966e+02	9.0237e-01	6.7604e-06	1185	3	2.0947e-06	477	4.1696e+01	9.9996e-01	3.5432e-14	4.2455e-05	7.1949e-02	7.7600e-01	1.0520e+00	4.6600e-01	5.9400e-01	3.2000e-02	1.8600e-01		8.7391e-01	3.1760e+00	5.5531e+00	918	0	0	4	1.6053e-05	4.0296e-06	124789	4	0	124793	1.6027e-05	3.2054e-05	6.4574e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7678e-05	0.0000e+00	3.2680e-05	6.4577e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7653e-05	0.0000e+00	3.2678e-05	protein_coding	ENSG00000137817	2	1890	22	protein_coding	31819	9.9742e-01	3	3.0428e+01	9.8594e-02	NA	15	72533522	72565340
EEF1A2	ENST00000217182	69	3.0617e+02	2.2536e-01	2.1197e-05	3026	18	1.6377e+02	1.0991e-01	1594	128	1.4052e+02	9.1087e-01	1.1631e-05	933	0	7.8345e-07	198	1.6035e+01	9.9558e-01	3.5329e-07	4.4201e-03	0.0000e+00	7.8800e-01	1.0550e+00	1.8500e-01	2.7500e-01	0.0000e+00	1.8600e-01		8.3051e-01	4.8166e+00	3.7107e+00	919	0	0	1	4.0217e-06	4.0217e-06	124323	1	0	124324	4.0218e-06	2.0109e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.9665e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.9666e-06	0.0000e+00	0.0000e+00	protein_coding	ENSG00000101210	3	1389	7	protein_coding	11140	9.6413e-01	0	1.0078e+01	0.0000e+00	NA	20	62119366	62130505
HNRNPUL1	ENST00000392006	313	5.2002e+02	6.0190e-01	3.3139e-05	5575	0	2.3449e+00	0.0000e+00	21	184	2.0364e+02	9.0358e-01	1.2798e-05	1664	4	2.9660e-06	492	4.9229e+01	9.9999e-01	4.1671e-16	1.3203e-05	8.1254e-02	8.0000e-01	1.0210e+00	5.4800e-01	6.6100e-01	3.9000e-02	1.8600e-01		1.0816e+00	3.2260e+00	5.9734e+00	920	0	0	4	1.7784e-05	4.8395e-06	125718	4	0	125722	1.5908e-05	3.1817e-05	6.1607e-05	0.0000e+00	0.0000e+00	0.0000e+00	4.6568e-05	0.0000e+00	1.9099e-04	4.6194e-05	6.1518e-05	0.0000e+00	0.0000e+00	0.0000e+00	4.6212e-05	0.0000e+00	1.6288e-04	3.2667e-05	protein_coding	ENSG00000105323	2	2568	15	protein_coding	45103	9.9985e-01	3	3.7998e+01	7.8951e-02	NA	19	41768401	41813503
ZC3H11A	ENST00000545588	335	4.3410e+02	7.7171e-01	2.3317e-05	5256	53	1.1332e+02	4.6769e-01	1475	144	1.5404e+02	9.3485e-01	7.9043e-06	1601	3	2.4048e-06	516	4.1771e+01	9.9996e-01	3.3085e-14	4.1278e-05	7.1820e-02	8.1600e-01	1.0740e+00	7.0500e-01	8.4500e-01	3.2000e-02	1.8600e-01		6.3560e-01	1.6903e+00	5.5589e+00	921	0	0	4	1.6569e-05	4.2856e-06	125741	4	0	125745	1.5905e-05	3.1811e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.6351e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.5161e-05	0.0000e+00	0.0000e+00	protein_coding	ENSG00000058673	2	2430	16	protein_coding	58471	9.9715e-01	3	3.0164e+01	9.9457e-02	NA	1	203764782	203823252
PRRC2A	ENST00000376033	1323	1.3043e+03	1.0144e+00	8.4504e-05	13500	7	1.2854e+01	5.4458e-01	120	514	5.0151e+02	1.0249e+00	2.9462e-05	4894	13	7.9937e-06	1026	1.1099e+02	1.0000e+00	4.3729e-31	3.4282e-09	1.1713e-01	9.5300e-01	1.1020e+00	9.6900e-01	1.0610e+00	7.5000e-02	1.8600e-01		-4.3834e-01	-1.8436e-01	8.6189e+00	922	0	0	23	2.4417e-04	1.1872e-04	125689	59	0	125748	2.3462e-04	6.9222e-03	6.9483e-05	1.1769e-04	0.0000e+00	1.6986e-03	9.4242e-05	1.5159e-04	1.6329e-04	1.3409e-04	6.1518e-05	1.1564e-04	0.0000e+00	1.6868e-03	9.2392e-05	1.4064e-04	1.6288e-04	1.3066e-04	protein_coding	ENSG00000204469	2	6471	30	protein_coding	17052	1.0000e+00	5	9.1225e+01	5.4809e-02	NA	6	31588497	31605548
XKR6	ENST00000416569	262	3.7091e+02	7.0636e-01	2.1079e-05	4090	80	1.6648e+02	4.8055e-01	1749	204	1.6124e+02	1.2652e+00	9.7121e-06	1352	1	1.6471e-06	228	2.5523e+01	9.9934e-01	7.0236e-10	6.6401e-04	3.9180e-02	1.1280e+00	1.4210e+00	6.3800e-01	7.8200e-01	1.3000e-02	1.8600e-01		-2.6472e+00	2.0096e+00	4.4981e+00	923	0	0	2	7.9592e-06	3.9809e-06	125743	2	0	125745	7.9526e-06	7.9527e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7601e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7580e-05	0.0000e+00	0.0000e+00	protein_coding	ENSG00000171044	2	1923	3	protein_coding	305321	9.5678e-01	2	1.8372e+01	1.0886e-01	NA	8	10753555	11058875
ARID4B	ENST00000264183	480	6.4352e+02	7.4590e-01	3.1070e-05	8681	187	3.2361e+02	5.7786e-01	4362	204	2.2475e+02	9.0769e-01	1.1198e-05	2311	6	3.2778e-06	893	6.3166e+01	1.0000e+00	1.6105e-19	1.9467e-06	9.4988e-02	8.0900e-01	1.0190e+00	6.9100e-01	8.0400e-01	5.1000e-02	1.8700e-01		1.0878e+00	2.2906e+00	6.6652e+00	924	0	0	8	7.4034e-05	3.7124e-05	125730	17	0	125747	6.7598e-05	5.7461e-04	1.2706e-04	3.4813e-04	9.9305e-05	5.6536e-05	4.6194e-05	2.6851e-05	0.0000e+00	3.6662e-05	1.2304e-04	2.3129e-04	9.9211e-05	5.4367e-05	4.6195e-05	2.6370e-05	0.0000e+00	3.2663e-05	protein_coding	ENSG00000054267	2	3936	23	protein_coding	196586	9.9998e-01	3	4.2994e+01	6.9777e-02	NA	1	235294949	235491534
EIF3D	ENST00000216190	158	3.3910e+02	4.6593e-01	2.1233e-05	3659	36	1.2187e+02	2.9541e-01	1316	123	1.2000e+02	1.0250e+00	7.3113e-06	969	2	1.7315e-06	367	3.3595e+01	9.9983e-01	5.0565e-12	1.6885e-04	5.9533e-02	8.8500e-01	1.1910e+00	4.0800e-01	5.3200e-01	2.3000e-02	1.8700e-01		-2.1520e-01	3.4948e+00	5.0513e+00	925	0	0	5	2.3931e-05	8.0020e-06	125741	6	0	125747	2.3858e-05	7.1574e-05	1.8479e-04	2.8939e-05	9.9226e-05	0.0000e+00	0.0000e+00	8.7986e-06	0.0000e+00	0.0000e+00	1.8456e-04	2.8909e-05	9.9211e-05	0.0000e+00	0.0000e+00	8.7899e-06	0.0000e+00	0.0000e+00	protein_coding	ENSG00000100353	2	1644	14	protein_coding	18587	9.9422e-01	2	2.3855e+01	8.3839e-02	NA	22	36906897	36925483
NDST1	ENST00000261797	353	5.4510e+02	6.4759e-01	3.7737e-05	5778	109	2.2352e+02	4.8765e-01	2347	247	2.4450e+02	1.0102e+00	1.8346e-05	1771	3	2.3700e-06	435	4.1532e+01	9.9995e-01	4.1154e-14	4.5147e-05	7.2234e-02	9.1000e-01	1.1230e+00	5.9300e-01	7.0700e-01	3.2000e-02	1.8700e-01		-1.2592e-01	2.9238e+00	5.5405e+00	926	0	0	8	4.4100e-05	1.1942e-05	125737	11	0	125748	4.3739e-05	2.4057e-04	0.0000e+00	8.6732e-05	0.0000e+00	0.0000e+00	0.0000e+00	6.1579e-05	0.0000e+00	3.7305e-05	0.0000e+00	8.6729e-05	0.0000e+00	0.0000e+00	0.0000e+00	6.1530e-05	0.0000e+00	3.2663e-05	protein_coding	ENSG00000070614	2	2646	14	protein_coding	72393	9.9814e-01	3	3.1304e+01	9.5836e-02	NA	5	149865381	149937773
